Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2023-04-05,2923.656982421875,2945.8114118907883,2874.6555889687143,2874.6555889687143,2655065
2023-04-06,2906.420654296875,2939.4944408464216,2901.276910369909,2910.301099826736,1703464
2023-04-10,2944.953369140625,2952.714258803434,2901.27638815802,2905.7884820742843,2203187
2023-04-11,2900.194580078125,2953.5725823132193,2880.657074154327,2945.4959753413264,2348779
2023-04-12,2925.32666015625,2942.7433920921726,2886.838575342086,2912.9635630873936,2417727
2023-04-13,2877.678466796875,2914.8129147197915,2869.6919717674728,2896.764537538864,4174070
2023-04-17,2833.144287109375,2854.7120118386847,2770.6517749633886,2828.2713129172603,5505048
2023-04-18,2825.248291015625,2848.801515098883,2807.064636248936,2847.086786804494,2617302
2023-04-19,2788.113525390625,2833.595349886156,2771.7796551513784,2825.2479750497077,3298034
2023-04-20,2801.830322265625,2809.230113386837,2777.6454510133904,2788.4744781128575,2419999
2023-04-21,2852.410888671875,2855.659464544931,2798.2205892743714,2806.5227991505576,1929184
2023-04-24,2865.000244140625,2870.5500335589504,2821.0974221009633,2843.612955225027,1640676
2023-04-25,2866.082275390625,2879.79899788449,2840.3633380957153,2872.399207357796,2024090
2023-04-26,2886.071533203125,2895.321328903337,2870.595133890123,2870.595133890123,2000029
2023-04-27,2876.86669921875,2887.0189132942296,2861.2548059548058,2874.204607146831,2434446
2023-04-28,2905.112060546875,2912.3314117884297,2884.356425727405,2888.1013760571154,2931312
2023-05-02,2905.24755859375,2919.325382723846,2896.7649083596743,2919.325382723846,2321159
2023-05-03,2869.60205078125,2902.1794643631756,2863.510722614443,2902.1794643631756,2468285
2023-05-04,2906.420654296875,2909.804725343185,2867.8874093796485,2869.827521986016,1953253
2023-05-05,2915.444580078125,2927.4467950336384,2896.8097186619816,2905.788742296028,1710027
2023-05-08,2933.4033203125,2937.2386011027506,2915.9865893662864,2928.349685732607,928235
2023-05-09,2962.8671875,2976.177867775832,2929.2520796847634,2935.208133223178,1107375
2023-05-10,2966.070556640625,2983.848165339088,2947.345364010718,2968.9582531273554,1559987
2023-05-11,2961.874267578125,2986.7359537053417,2952.714803365684,2986.1043045039883,1719623
2023-05-12,2954.79052734375,2968.9584613481547,2941.8858917917887,2959.1671272317485,1027479
2023-05-15,2937.4189453125,2970.7632825646147,2931.372782209103,2963.5439307236315,1150390
2023-05-16,2940.2158203125,2964.445854004029,2933.267239390887,2938.4561476589306,986306
2023-05-17,2895.591552734375,2959.9340659758723,2886.161319057114,2938.2308468250335,1588815
2023-05-18,2887.60546875,2913.865728945654,2883.228648558824,2911.1584719986504,1369364
2023-05-19,2908.361083984375,2918.8741769245094,2890.4931442019483,2896.764912019686,1152449
2023-05-22,2976.80908203125,2985.6076660126437,2903.1266694318583,2914.8129497334676,1333243
2023-05-23,2975.320556640625,3003.2052151323046,2969.048788762343,2983.397162487744,1687418
2023-05-24,2981.005615234375,2993.5039850346407,2956.324369747154,2956.324369747154,1016555
2023-05-25,2972.116943359375,2983.3971807335947,2948.293170151878,2972.5681528543437,1374917
2023-05-26,3004.062255859375,3012.8608403328844,2969.8606669045807,2972.1167142054805,1791115
2023-05-29,2996.346435546875,3042.956279759773,2988.811150226681,3032.849232977015,1210372
2023-05-30,2992.6015625,3002.302565838326,2979.200773799653,2991.5187038651916,1344224
2023-05-31,2968.507080078125,3002.9794392550057,2946.5330909329136,2986.1042492714746,5815424
2023-06-01,2999.640625,3014.0793283694343,2975.7265225443743,2990.6164353941035,1177314
2023-06-02,2983.036376953125,3010.379496788302,2975.6815298082374,3001.671241441304,2030661
2023-06-05,2967.965576171875,3002.347826057909,2964.491395428479,2991.518798732182,1861468
2023-06-06,2916.888671875,2967.920505036819,2906.3304147456515,2959.9340095974917,2022849
2023-06-07,2955.33154296875,2958.896273847872,2924.739630639355,2935.5686573495286,1567196
2023-06-08,2920.63330078125,2950.9094957876887,2917.5199999637916,2942.787726533227,1759366
2023-06-09,2896.13330078125,2932.8617095107734,2892.5687898438873,2928.3496145730646,1775689
2023-06-12,2930.063720703125,2936.8318621815274,2897.6669716200145,2901.2766470751626,2324605
2023-06-13,2927.176025390625,2946.3975912591977,2922.9347007928154,2941.88549693874,1371928
2023-06-14,2933.8095703125,2938.141225924814,2911.0686537442966,2927.176702001411,1658544
2023-06-15,2924.0361328125,2952.3554558246337,2918.3085669348598,2950.4009142583286,2273810
2023-06-16,2886.398193359375,2908.671889511213,2869.2157165388,2906.490065201059,4156189
2023-06-19,2918.67236328125,2922.763450383881,2886.4892335228265,2900.126190531596,1468186
2023-06-20,2934.39990234375,2938.76377229002,2910.171667991738,2921.9448612962487,1528452
2023-06-21,2962.128662109375,2965.0378350347974,2930.990945518115,2954.6738371268343,1645987
2023-06-22,2944.218505859375,2970.719565585934,2936.5819000456095,2963.7648075039565,1529603
2023-06-23,2924.081787109375,2954.1283706652703,2917.5358703597485,2943.128025485959,1119505
2023-06-26,2899.8076171875,2921.8540288219324,2884.670685198081,2913.762857251765,1978803
2023-06-27,2906.80810546875,2917.9902315635795,2893.1256488765357,2911.035472947951,863542
2023-06-28,2923.263427734375,2937.354949548723,2903.2170571492807,2916.490450350226,1575872
2023-06-30,3002.17529296875,3009.221052230014,2922.0355522180453,2927.3993317766294,2672406
2023-07-03,2974.947509765625,3017.2220741820643,2971.720052392161,3013.130987303054,1687264
2023-07-04,3008.175537109375,3013.7665990312144,2979.492435041198,2991.0383441365598,1656681
2023-07-05,3018.267822265625,3026.4954978539936,3004.676365397251,3018.313323182715,1453008
2023-07-06,3020.949462890625,3025.9951812448,3001.9487253976645,3006.085313308048,1848238
2023-07-07,3026.72216796875,3051.8595329506525,3001.9483663386086,3001.9483663386086,1789326
2023-07-10,2974.629150390625,3022.6312796193856,2968.4925202267236,3022.6312796193856,1407431
2023-07-11,2975.0380859375,2995.58452074979,2964.4923069892843,2995.58452074979,1110172
2023-07-12,2963.673828125,2990.2658898660156,2954.7645285933795,2982.811065666501,1515240
2023-07-13,3036.995361328125,3061.4508783669453,2975.356280703942,2985.583996893055,4585146
2023-07-14,3195.27490234375,3204.548209497131,3047.4049393977743,3059.223633971811,6306101
2023-07-17,3174.41064453125,3227.3219906075915,3161.0919726546085,3191.047775615765,2743228
2023-07-18,3179.0927734375,3203.775575367843,3150.1368810015824,3160.1373155444444,2600090
2023-07-19,3154.727783203125,3197.2751275399046,3132.5448697161914,3181.9561925165294,2405370
2023-07-20,3156.77880859375,3170.9979886535184,3131.940584552698,3147.4816096060504,1715404
2023-07-21,3070.18701171875,3130.892412746542,3061.755687476042,3102.772940548675,3770223
2023-07-24,3094.295654296875,3111.3405552900845,3073.6503948838067,3081.762606135278,1680132
2023-07-25,3098.30615234375,3105.2792181395616,3081.0333776826646,3096.8022755718303,1272980
2023-07-26,3088.416259765625,3118.0854444919646,3085.408283992545,3099.3998108666033,1066803
2023-07-27,3096.255615234375,3109.700159270894,3085.454538799316,3094.4782454445894,1701769
2023-07-28,3058.428466796875,3093.3387496319633,3036.1880906607657,3085.408792220562,2599831
2023-07-31,3118.632568359375,3123.3722948817326,3063.4415361987367,3066.6317666989726,2743678
2023-08-01,3146.5244140625,3153.770750326194,3112.753500683223,3112.753500683223,1956167
2023-08-02,3136.13330078125,3141.374393886134,3111.477553853232,3130.937826905583,1914899
2023-08-03,3099.03515625,3129.387962469289,3069.912956410563,3117.310662388398,2026351
2023-08-04,3138.77685546875,3163.7973343932103,3100.220594527487,3100.220594527487,2248493
2023-08-07,3175.692626953125,3179.2929859139754,3136.680615761602,3148.256552023698,1853889
2023-08-08,3163.4326171875,3181.06990066204,3150.67169533121,3175.6921726071587,1634225
2023-08-09,3156.0498046875,3160.1515300654332,3121.9143791043803,3158.2373025425936,1794589
2023-08-10,3137.455322265625,3158.237218937404,3126.4717689822373,3144.656039836463,1096701
2023-08-11,3143.561767578125,3159.831808251447,3111.841719602854,3133.8088225124093,1679974
2023-08-14,3144.519287109375,3149.213394617888,3109.1076379281085,3136.178979187144,1190425
2023-08-16,3152.312744140625,3159.2401919127215,3131.1661145409134,3144.656278735975,1328445
2023-08-17,3131.66650390625,3154.499480355717,3111.112263179629,3149.2127689721588,1843241
2023-08-18,3069.09326171875,3108.1962872876197,3059.431330874163,3108.1962872876197,2526749
2023-08-21,3100.5849609375,3107.968154886351,3073.559239908139,3076.2937232176655,1375579
2023-08-22,3082.810546875,3109.1072480565263,3067.224126908382,3099.0808101413627,1222012
2023-08-23,3097.486083984375,3100.9041882483175,3077.2053320183186,3088.143265662933,1330046
2023-08-24,3087.915283203125,3110.9761369975763,3079.1194508870794,3106.3730455778173,1152881
2023-08-25,3082.035888671875,3086.1376132448922,3053.7339446114943,3076.2934297630904,1158046
2023-08-28,3076.795166015625,3093.6121942799687,3062.712621128665,3093.6121942799687,1037485
2023-08-29,3077.342041015625,3089.556200731551,3067.178966440109,3081.8084975473785,944517
2023-08-30,3090.83203125,3106.464294438142,3083.6313141767887,3097.2581115677926,1188200
2023-08-31,3059.70458984375,3114.941019553153,3047.7183044022304,3099.9925997056025,3417652
2023-09-01,3080.121826171875,3089.0545157816123,3059.7044406634573,3068.0901446211,1277950
2023-09-04,3115.943603515625,3129.023637156642,3071.7817443830672,3079.028080349797,1828332
2023-09-05,3125.833740234375,3141.921529082659,3103.7753953952833,3117.311177679923,1501842
2023-09-06,3126.334716796875,3139.095639063221,3097.349371389577,3130.071933045149,1314818
2023-09-07,3149.441162109375,3153.770760697037,3119.407464834157,3127.1551675699734,1885092
2023-09-08,3137.272705078125,3158.3283161992513,3131.029101522507,3149.441245179643,1518917
2023-09-11,3172.593017578125,3177.1961089834826,3140.098329969077,3155.5937353709564,1783604
2023-09-12,3263.87939453125,3272.173860566186,3174.7351921738095,3182.9386422827856,4476016
2023-09-13,3252.07568359375,3271.2170677568156,3231.247945622234,3255.0380406666054,1754929
2023-09-14,3244.966064453125,3279.283743631725,3231.79501333232,3254.081009523971,2604721
2023-09-15,3279.830322265625,3288.079391037457,3247.153159229306,3252.0753624763356,2952897
2023-09-18,3286.985595703125,3298.971881144957,3258.820506435336,3263.195724267092,1395753
2023-09-20,3286.89453125,3304.167306178493,3263.1500568604156,3263.1500568604156,1649396
2023-09-21,3267.981201171875,3285.937597907689,3215.752523000923,3270.943558229628,2004073
2023-09-22,3284.706787109375,3312.1428582437647,3249.52323591542,3266.796010717758,1989083
2023-09-25,3260.552001953125,3299.6096247844835,3243.689356080608,3283.6584732834535,1238778
2023-09-26,3268.345458984375,3276.7767822705646,3223.0442313478416,3251.847543695411,1726062
2023-09-27,3271.627197265625,3294.141066523065,3241.0008935775677,3272.2651988981193,1541134
2023-09-28,3223.72802734375,3283.9322808574702,3215.160068443675,3281.38005186612,1755753
2023-09-29,3216.299560546875,3252.6224826131343,3195.289567953573,3224.138279675587,2243791
2023-10-03,3202.855224609375,3221.404005246326,3172.0922834404655,3221.404005246326,1948148
2023-10-04,3224.6396484375,3233.982467007632,3169.5398507426544,3177.7433011944777,1788138
2023-10-05,3271.672607421875,3303.2558002739493,3236.8989615455466,3239.4511904452584,2990768
2023-10-06,3300.8857421875,3313.236535855373,3258.63811012588,3273.176401347944,2075691
2023-10-09,3316.336181640625,3353.3883449301275,3309.636607893801,3322.443150428711,4233074
2023-10-10,3307.72216796875,3325.13180122624,3282.610673537835,3317.885464751515,1848148
2023-10-11,3290.40380859375,3326.954825968897,3285.937574689828,3326.954825968897,2426417
2023-10-12,3229.014892578125,3271.0346556007717,3224.958786550778,3258.5928446615626,4241281
2023-10-13,3254.81005859375,3260.4156604701616,3213.0179488837907,3217.575421151711,2890357
2023-10-16,3212.152099609375,3258.2735858136334,3207.6402465342494,3250.3892477395666,1671104
2023-10-17,3196.656494140625,3221.3578589700005,3193.2840093522973,3217.5752462064243,1672065
2023-10-18,3178.60888671875,3210.9213191020513,3175.646529881174,3200.2568789933416,1408245
2023-10-19,3157.95556640625,3177.3294256477784,3154.5286181595566,3170.612517840815,1514545
2023-10-20,3193.5048828125,3198.0284103099434,3147.3553086674356,3153.158141056141,1481211
2023-10-23,3116.375244140625,3179.248365587948,3108.2877801873806,3173.810985687688,1106272
2023-10-25,3098.052734375,3129.946110609001,3086.2638983706042,3098.418186283159,1518537
2023-10-26,3049.298828125,3083.065649974906,3043.1303207181386,3077.9024700555783,1984471
2023-10-27,3062.275390625,3072.3735099895516,3049.5271870419792,3061.407274974717,1108851
2023-10-30,3087.49755859375,3091.42717042924,3046.5569067215974,3061.407015378283,910972
2023-10-31,3078.542236328125,3106.1862890625,3061.4532301686027,3106.1862890625,999811
2023-11-01,3043.724365234375,3081.146823579833,3025.7672432636564,3065.976774735599,1563475
2023-11-02,3070.637451171875,3085.1218868690776,3055.193202126613,3055.193202126613,1245384
2023-11-03,3062.2294921875,3096.0420483703,3056.198197111951,3090.6504056818926,1402598
2023-11-06,3089.051025390625,3100.0629966023776,3069.631652773348,3084.253298038121,1099852
2023-11-07,3080.095703125,3110.8925036423684,3076.0291020236123,3086.99533768145,1191144
2023-11-08,3090.23974609375,3108.8822585891467,3079.273509776776,3081.009741283504,992899
2023-11-09,3059.077392578125,3099.332664644226,3054.142675279032,3098.053359598878,2112352
2023-11-10,3046.282958984375,3059.076899811592,3036.139325479398,3050.441034374945,1338557
2023-11-13,3044.54638671875,3066.8900433965077,3040.3883117938562,3066.8900433965077,1030990
2023-11-15,3111.029541015625,3118.9800168000415,3066.936137613749,3091.6559037281313,2059802
2023-11-16,3196.520751953125,3225.307120972767,3120.076815913559,3134.5614749653105,3951984
2023-11-17,3200.72412109375,3220.874622639635,3191.6770664120663,3196.5205315189633,2021292
2023-11-20,3216.397216796875,3229.4651366518156,3190.4893941274177,3190.4893941274177,1475621
2023-11-21,3207.805908203125,3234.170649528775,3199.3985074468037,3216.3962579980093,1807236
2023-11-22,3226.037841796875,3228.3224741290987,3181.2135339255397,3198.485265113703,1798051
2023-11-23,3206.0244140625,3238.69465500962,3198.4851276900877,3225.9007144988595,2729804
2023-11-24,3159.28125,3202.643529603171,3155.5343635105573,3193.230799217134,1989733
2023-11-28,3171.20654296875,3181.350399374295,3137.25699707058,3159.2809411434473,1689195
2023-11-29,3211.050537109375,3214.9344118251956,3176.3698651510044,3181.121855475698,1441634
2023-11-30,3187.1533203125,3213.7005673797357,3181.121802199618,3197.9823428265554,3266235
2023-12-01,3209.1318359375,3213.975301516175,3189.3927447706055,3198.4855376057844,1172141
2023-12-04,3209.86279296875,3242.167584431117,3196.657662284584,3239.2888137345485,1625213
2023-12-05,3227.36328125,3233.21185109275,3201.0442707403495,3233.21185109275,1377656
2023-12-06,3293.617431640625,3301.613644771774,3221.468564387526,3228.276947197519,1896572
2023-12-07,3303.4873046875,3317.789238800285,3282.285958526859,3294.440248726415,1967653
2023-12-08,3314.2705078125,3330.9940617152665,3291.74412143969,3320.027826121142,1641155
2023-12-11,3329.07470703125,3338.304710750083,3303.5782998526,3310.797648664154,1102503
2023-12-12,3355.759521484375,3379.7936756866497,3318.2000758331174,3325.4651621953826,2236866
2023-12-13,3283.976318359375,3335.5632728478577,3256.058066070388,3329.6689659326335,3850968
2023-12-14,3351.32666015625,3361.150577695736,3315.0924861028857,3317.2856435659382,3290396
2023-12-15,3528.38623046875,3560.3253463636993,3350.824558139156,3350.824558139156,8531230
2023-12-18,3526.7412109375,3590.5281905815186,3500.1937384877283,3525.736106571666,2521612
2023-12-19,3487.445556640625,3522.9945699903956,3463.5026541544753,3513.7645660221524,2004435
2023-12-20,3454.40966796875,3562.9296988605265,3442.072653930527,3497.543479836221,2586083
2023-12-21,3461.21826171875,3478.764194819794,3420.8717407298955,3432.6603552689257,1517562
2023-12-22,3494.57373046875,3514.632758384625,3437.9148467634514,3472.6412593570217,2413058
2023-12-26,3468.574951171875,3503.7125559440015,3463.640010889861,3490.781624669307,1285231
2023-12-27,3482.876220703125,3489.2731911736523,3443.3978189924524,3471.727259647645,1293976
2023-12-28,3472.5498046875,3507.3676920200533,3465.4219300223085,3494.5737504650037,1682889
2023-12-29,3466.60986328125,3493.2945492321064,3441.0219794117156,3465.33055833123,1574996
2024-01-01,3482.784912109375,3501.884348671573,3447.9670270192705,3463.5025264784085,825907
2024-01-02,3457.2880859375,3482.7847145273954,3442.7121774818215,3482.7847145273954,1344068
2024-01-03,3373.716796875,3446.9165110740164,3369.421732416939,3442.4842348014154,1803075
2024-01-04,3350.915771484375,3398.6188470061647,3336.4768514169155,3382.8548848897744,3598144
2024-01-05,3415.89111328125,3424.8926547692495,3358.2728588729105,3358.409847582414,1963127
2024-01-08,3361.425537109375,3417.5817593808756,3356.0336705400387,3415.891042086117,1067805
2024-01-09,3372.025634765625,3429.0959253055153,3365.491675951761,3390.3484295340677,1370944
2024-01-10,3393.181884765625,3407.986258562806,3370.289822773917,3372.11752875156,1292227
2024-01-11,3413.7431640625,3447.966909732182,3387.6526197660214,3403.1881186966993,1777909
2024-01-12,3548.30810546875,3568.824058571868,3492.3803522837784,3516.505979741258,6813450
2024-01-15,3567.499267578125,3623.4270246995534,3550.318787126801,3618.8577598512566,2801505
2024-01-16,3528.66015625,3563.1123650684103,3523.4055022107223,3563.1123650684103,1432672
2024-01-17,3549.95361328125,3573.119654011733,3484.1104570374932,3490.0047645318223,3458696
2024-01-18,3566.40283203125,3572.068676049219,3529.3003107278364,3562.1990189583394,2239110
2024-01-19,3628.470947265625,3647.3354439110713,3602.704805505991,3630.2653300627285,2941975
2024-01-23,3550.43701171875,3620.051529496022,3536.17360896319,3588.8561772055014,2618854
2024-01-24,3535.299072265625,3573.8101208438484,3501.98717363284,3570.451409769425,2657709
2024-01-25,3506.3125,3552.9675849710666,3477.233473153438,3533.550863134138,2205154
2024-01-29,3497.754150390625,3515.2383200453005,3479.211818227295,3497.570151432114,1646747
2024-01-30,3497.340087890625,3540.820457055553,3484.871069366822,3503.6895122527035,1411621
2024-01-31,3511.51171875,3528.121726426989,3493.5674376687984,3507.140675922528,2459358
2024-02-01,3546.66357421875,3593.364709605868,3501.4809356666156,3515.2381710106256,2363107
2024-02-02,3649.866455078125,3666.522292350957,3563.089715877142,3565.896430136547,2826510
2024-02-05,3656.30810546875,3701.1227492201515,3646.0016922235036,3665.2341894937504,1691523
2024-02-06,3806.02734375,3818.8183032267325,3671.6753146911265,3678.1168503309354,4474396
2024-02-07,3757.624267578125,3823.512074540079,3748.92823811736,3821.6716355150297,2124267
2024-02-08,3804.27880859375,3826.2719606379724,3760.062225010696,3763.697046418785,2345173
2024-02-09,3803.9111328125,3850.8881536905233,3772.8995591447865,3806.533398655103,2100596
2024-02-12,3791.948974609375,3827.7454261378275,3778.007288616118,3800.506836908833,1013716
2024-02-13,3818.45068359375,3837.3151826933213,3755.875759751269,3796.3195851121786,1257415
2024-02-14,3772.991943359375,3786.6110118014235,3726.4287482560744,3779.3413678448446,1391283
2024-02-15,3775.8447265625,3815.505826442883,3757.2561134518432,3798.665989794075,1091582
2024-02-16,3798.942138671875,3817.024812052794,3772.99221729805,3785.0930143565315,1307556
2024-02-19,3776.396728515625,3798.942107006786,3731.49019516973,3794.110954472966,772291
2024-02-20,3709.08251953125,3771.059390745061,3690.0800773274027,3756.427991026826,1193648
2024-02-21,3673.055908203125,3739.1737650742916,3663.0256061355944,3692.8406262355356,1885939
2024-02-22,3761.02880859375,3768.25239610325,3654.1912461332404,3654.1912461332404,2982052
2024-02-23,3728.8212890625,3800.5062936958448,3723.5758585151752,3800.5062936958448,2538072
2024-02-26,3681.843994140625,3726.8886902919344,3665.0039336444943,3714.0056182761105,1379284
2024-02-27,3776.94873046875,3794.985122078048,3679.957687485479,3679.957687485479,2960475
2024-02-28,3790.337890625,3823.419508575245,3762.777139768197,3768.8506776946274,1939225
2024-02-29,3768.390625,3807.96005993707,3740.277876873748,3771.979390861673,3772719
2024-03-01,3767.70068359375,3809.708612609149,3760.752981650241,3779.5255936695676,2043265
2024-03-04,3755.1396484375,3789.371768720034,3750.722549928762,3777.5010270993284,1749271
2024-03-05,3692.0126953125,3739.7719968440197,3662.4735599013775,3737.931557869195,2070859
2024-03-06,3740.0478515625,3747.1334961978687,3642.6425356235145,3675.4024369976914,1744204
2024-03-07,3780.813720703125,3794.9850103625763,3715.570026925066,3740.692062833141,2688905
2024-03-11,3793.466552734375,3821.671187622541,3762.777145723229,3762.777145723229,2304068
2024-03-12,3857.790283203125,3892.482738841845,3792.270473640545,3793.4670286122573,4039801
2024-03-13,3817.990234375,3902.650417928266,3802.2543930015554,3869.5225200161185,2837260
2024-03-14,3871.915283203125,3887.9270110877537,3760.0165129714937,3822.0854919676153,2919608
2024-03-15,3882.6357421875,3900.8100755188275,3843.756472149597,3858.1119847979994,3373143
2024-03-18,3821.211181640625,3915.3036183228055,3789.3256682682727,3878.9549508514497,1526904
2024-03-19,3659.989013671875,3734.250681402964,3650.142710085243,3728.0391998604628,8931209
2024-03-20,3654.09912109375,3697.441544645537,3644.252818458466,3667.9945238818095,1817913
2024-03-21,3655.986083984375,3688.6078209191865,3633.0266519750294,3671.7219275853204,3829582
2024-03-22,3598.88623046875,3623.824267937054,3547.4460520308135,3586.095269718309,5852485
2024-03-26,3568.150634765625,3631.8297707294355,3562.583262601489,3565.850086322836,3440925
2024-03-27,3534.470703125,3584.254663932085,3523.888179726998,3578.273237663649,1968575
2024-03-28,3567.046875,3602.659324539871,3534.102972131641,3542.937169152786,4311783
2024-04-01,3604.26953125,3619.499208082045,3577.8592779642013,3586.73930579266,1569676
2024-04-02,3573.9482421875,3597.920003104046,3564.0098274803727,3579.653557681035,2142666
2024-04-03,3632.382568359375,3663.393921354347,3543.7653833548334,3543.7653833548334,3973090
2024-04-04,3683.914794921875,3707.2422246114506,3621.293812578453,3658.7006456486115,3394637
2024-04-05,3661.78369140625,3682.7186864378496,3644.529574621965,3660.6334169539646,1636819
2024-04-08,3655.617919921875,3710.9229755652163,3644.0691205793664,3665.2341685019233,2302538
2024-04-09,3631.6923828125,3695.4636403269888,3611.9076631803105,3666.1545588206272,1876992
2024-04-10,3666.752685546875,3671.8599489060657,3605.4201433160924,3640.756483645732,2101965
2024-04-12,3682.16650390625,3693.163307517169,3630.7263197194047,3654.191918795021,4354821
2024-04-15,3626.76904296875,3739.9560412971437,3606.3862709398386,3682.166211852168,4200329
2024-04-16,3563.825927734375,3615.2661050786087,3554.669789147579,3590.6962907179723,3051420
2024-04-18,3553.887939453125,3621.9841868688504,3542.8453047370613,3567.5072338688656,3476284
2024-04-19,3520.944091796875,3545.191967455498,3497.662491624287,3531.8027277109695,2957749
2024-04-22,3556.2802734375,3568.6111245390066,3507.876639180684,3530.8821260588365,1728883
2024-04-23,3565.573974609375,3584.2544728923376,3552.5990161933273,3567.7365800101834,1807586
2024-04-24,3525.40673828125,3587.015384991863,3519.3332000987416,3579.6536294557072,1317312
2024-04-25,3544.86962890625,3564.608292894232,3506.9566291988567,3507.1406281722816,2856271
2024-04-26,3516.48095703125,3567.507084546707,3499.1807851009403,3547.5841971159175,2039178
2024-04-29,3561.43310546875,3568.426862829934,3514.5019156929066,3531.802085484041,1110693
2024-04-30,3515.836181640625,3572.061677179968,3506.0359348375546,3563.0895379766434,2203078
2024-05-02,3555.083984375,3562.261741296734,3476.635273211625,3476.635273211625,2491044
2024-05-03,3536.771484375,3582.966682325397,3494.625611625741,3579.7917453667596,2962234
2024-05-06,3608.226318359375,3625.6183751303724,3545.605343342577,3545.605343342577,2053831
2024-05-07,3661.507568359375,3669.835600298666,3601.2792431717226,3617.1990864707095,2062112
2024-05-08,3659.66650390625,3666.4302063725313,3624.3762246560705,3644.9890493847392,1247685
2024-05-09,3644.252685546875,3654.1910996247516,3598.1037742420194,3645.9091253370098,1726486
2024-05-10,3583.242919921875,3656.584599916785,3575.0991114656995,3646.4621845728734,1672489
2024-05-13,3632.842529296875,3639.4680646589845,3561.2494084020914,3574.5925909400316,931326
2024-05-14,3589.9599609375,3631.001836986879,3582.322094809196,3621.9836417268198,1058317
2024-05-15,3570.8193359375,3613.655594732349,3566.3103506592815,3592.996713752849,1115021
2024-05-16,3615.820556640625,3623.745662755798,3562.5697543936335,3606.6906515489186,2599399
2024-05-17,3553.857177734375,3633.4784647992665,3550.0567653523444,3632.5515570276343,2765804
2024-05-21,3540.97314453125,3563.728776359017,3531.5651208470945,3550.613121462056,1908117
2024-05-22,3551.910888671875,3560.4847863024115,3538.517115470372,3554.691612227725,1311168
2024-05-23,3608.869140625,3619.574971009692,3545.8858006651926,3560.206480963538,2095742
2024-05-24,3568.131591796875,3599.924574735908,3563.3117164748414,3594.7801911641072,1309452
2024-05-27,3565.860595703125,3622.6800874842297,3560.5772666527496,3573.2294672441094,1841538
2024-05-28,3559.233154296875,3587.1331694666214,3550.056857637509,3576.0102759178876,1801993
2024-05-29,3525.632568359375,3567.5751439944142,3522.2494455944416,3567.5751439944142,1568095
2024-05-30,3463.020263671875,3517.058806463482,3443.8794821472993,3500.9307015339277,2919230
2024-05-31,3402.6318359375,3475.718599887057,3386.689068476094,3466.6348590080306,10956800
2024-06-03,3432.200439453125,3477.340801445973,3425.8510308716222,3459.961281200074,2156773
2024-06-04,3443.462158203125,3471.2693896287224,3328.989055501083,3429.5585424903265,3395997
2024-06-05,3472.61376953125,3507.2338672517226,3429.5589463958036,3444.389471569407,2799670
2024-06-06,3550.427490234375,3559.233114194575,3468.0254786409455,3504.6383361596722,4328036
2024-06-07,3609.33251953125,3628.8439736397468,3556.8232840964106,3556.8232840964106,4552445
2024-06-10,3576.658935546875,3620.4089366489284,3561.08683988795,3610.3057325626605,1734661
2024-06-11,3570.54150390625,3596.355749469534,3560.2527371623205,3563.9603682346064,1419898
2024-06-12,3551.5859375,3608.9152715121113,3547.6929702664606,3591.2112432293293,2177001
2024-06-13,3594.68701171875,3605.670958498831,3570.448465845115,3574.8976680710653,1932323
2024-06-14,3551.957275390625,3604.7446322415467,3548.2032533352126,3604.7446322415467,1860730
2024-06-18,3536.24609375,3561.179823442644,3517.661546809407,3546.395689059985,1774045
2024-06-19,3523.825439453125,3553.625661858595,3515.714995969622,3547.8786522964565,1509050
2024-06-20,3510.431640625,3531.4724028758133,3503.757949581445,3518.542084048452,2846526
2024-06-21,3532.2138671875,3594.363079879569,3520.4421834921905,3547.2761188024833,4642195
2024-06-24,3537.821533203125,3575.0831793648726,3514.185385660008,3530.359880582307,1702154
2024-06-25,3557.88916015625,3566.41666656242,3515.668465075754,3538.007033326123,1338808
2024-06-26,3574.017578125,3584.3061190627222,3560.2529065957383,3563.4970839383795,1639845
2024-06-27,3646.59423828125,3653.8705550444147,3539.0267689087714,3550.9837890347926,4526556
2024-06-28,3618.787109375,3670.555002133022,3612.94777109011,3631.4395370159273,2731571
2024-07-01,3687.424560546875,3709.206893822337,3600.1098911444064,3600.1098911444064,2658723
2024-07-02,3723.75927734375,3729.320724102144,3691.4566765329196,3701.699052905465,2307449
2024-07-03,3675.421142578125,3731.8235725519535,3665.9203376575206,3726.169344471108,1821198
2024-07-04,3727.0498046875,3751.5203059355035,3691.039573096493,3707.4921862442698,2518001
2024-07-05,3718.568359375,3732.425584242968,3696.5079108365194,3716.8998802543742,1668616
2024-07-08,3701.328369140625,3736.597257975855,3687.2858057778326,3728.023360391662,1758882
2024-07-09,3694.191162109375,3714.0732898340816,3684.551411180989,3693.727708193667,1305801
2024-07-10,3623.42138671875,3710.68988827446,3616.7940867398565,3692.522405623858,2669716
2024-07-11,3636.907958984375,3689.092911509367,3610.8619865173036,3643.6744309405326,4872189
2024-07-12,3878.13623046875,3892.966755879167,3681.0291429084155,3689.0931958411575,13509164
2024-07-15,3864.46435546875,3930.089249638286,3853.20206311634,3926.103726954822,4848030
